sim.id,variable,measurement,method,value
33,mu,mean,mfvb,0.153959821354121
33,tau,mean,mfvb,1.2869976058957
33,log_tau,mean,mfvb,0.250326629156
33,mu,sd,mfvb,0.0408011346932785
33,tau,sd,mfvb,0.0810732286460842
33,log_tau,sd,mfvb,0.0630566245743312
33,mu,sd,lrvb,0.0597450952106731
33,tau,sd,lrvb,0.144632519070565
33,log_tau,sd,lrvb,0.112414860466236
33,mu,mean,mcmc,0.1514804909435
33,mu,sd,mcmc,0.0596272155547931
33,mu,effsize,mcmc,1389.20040947763
33,tau,mean,mcmc,1.2000245257576
33,tau,sd,mcmc,0.142658646942492
33,tau,effsize,mcmc,902.550710179129
33,log_tau,mean,mcmc,0.175340628935276
33,log_tau,sd,mcmc,0.118297193494141
34,mu,mean,truth,1.65870506453068
34,tau,mean,truth,1.8537041915444
34,log_tau,mean,truth,0.61718590292767
34,mu,mean,mfvb,1.6598178965981
34,tau,mean,mfvb,2.17078964014464
34,log_tau,mean,mfvb,0.77310555159287
34,mu,sd,mfvb,0.0314171625032645
34,tau,sd,mfvb,0.136746893725194
34,log_tau,sd,mfvb,0.0630566245743312
34,mu,sd,lrvb,0.046383735915141
34,tau,sd,lrvb,0.26339235509492
34,log_tau,sd,lrvb,0.12136729701736
34,mu,mean,mcmc,1.65873963722443
34,mu,sd,mcmc,0.0471316872959805
34,mu,effsize,mcmc,1048.11207357008
34,tau,mean,mcmc,2.1049921171788
34,tau,sd,mcmc,0.264075108599547
34,tau,effsize,mcmc,905.254781006507
34,log_tau,mean,mcmc,0.736509275909894
34,log_tau,sd,mcmc,0.124924071039101
35,mu,mean,truth,0.753682665394556
35,tau,mean,truth,1.92516788162935
35,log_tau,mean,truth,0.655013175173094
35,mu,mean,mfvb,0.713870386747739
35,tau,mean,mfvb,3.24052606436035
35,log_tau,mean,mfvb,1.17375024293234
35,mu,sd,mfvb,0.0257146113884741
35,tau,sd,mfvb,0.20413395436477
35,log_tau,sd,mfvb,0.0630566245743312
35,mu,sd,lrvb,0.0457189614078414
35,tau,sd,lrvb,0.559659072761138
35,log_tau,sd,lrvb,0.172729063360664
35,mu,mean,mcmc,0.713452070489514
35,mu,sd,mcmc,0.0464717161130652
35,mu,effsize,mcmc,1084.98331095611
35,tau,mean,mcmc,3.23651166796647
35,tau,sd,mcmc,0.647338631718305
35,tau,effsize,mcmc,311.2308558033
35,log_tau,mean,mcmc,1.15575231805194
35,log_tau,sd,mcmc,0.191632230463133
36,mu,mean,truth,2.51511323392629
36,tau,mean,truth,1.92941639415565
36,log_tau,mean,truth,0.657217570740944
36,mu,mean,mfvb,2.54638201059862
36,tau,mean,mfvb,2.14575990953696
36,log_tau,mean,mfvb,0.761508320586161
36,mu,sd,mfvb,0.031599849564341
36,tau,sd,mfvb,0.135170168902079
36,log_tau,sd,mfvb,0.0630566245743312
36,mu,sd,lrvb,0.0451405201373607
36,tau,sd,lrvb,0.247490397395606
36,log_tau,sd,lrvb,0.115373449462379
36,mu,mean,mcmc,2.54586590536483
36,mu,sd,mcmc,0.0457563865470884
36,mu,effsize,mcmc,1397.47004123923
36,tau,mean,mcmc,2.09713361833065
36,tau,sd,mcmc,0.252749585827083
36,tau,effsize,mcmc,870.821029423616
36,log_tau,mean,mcmc,0.733308924550524
36,log_tau,sd,mcmc,0.120773302645448
37,mu,mean,truth,0.618014535469001
37,tau,mean,truth,4.54643068848076
37,log_tau,mean,truth,1.51434246103975
37,mu,mean,mfvb,0.630187018247439
37,tau,mean,mfvb,4.84886245332277
37,log_tau,mean,mfvb,1.57675869249724
37,mu,sd,mfvb,0.0210222930219018
37,tau,sd,mfvb,0.305449623644062
37,log_tau,sd,mfvb,0.0630566245743312
37,mu,sd,lrvb,0.0429274653308401
37,tau,sd,lrvb,1.01079417762926
37,log_tau,sd,lrvb,0.208478973140267
37,mu,mean,mcmc,0.630609816079632
37,mu,sd,mcmc,0.043572789612289
37,mu,effsize,mcmc,852.722388355134
37,tau,mean,mcmc,5.26253308141628
37,tau,sd,mcmc,1.30304687570817
37,tau,effsize,mcmc,213.080453570543
37,log_tau,mean,mcmc,1.63218355404363
37,log_tau,sd,mcmc,0.236031356859632
38,mu,mean,truth,2.08129900388086
38,tau,mean,truth,1.94952592687279
38,log_tau,mean,truth,0.667586228594343
38,mu,mean,mfvb,2.11852955216936
38,tau,mean,mfvb,2.90115308027184
38,log_tau,mean,mfvb,1.06312283261646
38,mu,sd,mfvb,0.0271766487865827
38,tau,sd,mfvb,0.182755465850676
38,log_tau,sd,mfvb,0.0630566245743312
38,mu,sd,lrvb,0.0401152041668925
38,tau,sd,lrvb,0.37759643697332
38,log_tau,sd,lrvb,0.130184200359728
38,mu,mean,mcmc,2.11853946610133
38,mu,sd,mcmc,0.0402922651626024
38,mu,effsize,mcmc,1300.59887388212
38,tau,mean,mcmc,2.89823373797934
38,tau,sd,mcmc,0.38344071421317
38,tau,effsize,mcmc,688.980225460515
38,log_tau,mean,mcmc,1.05544811876552
38,log_tau,sd,mcmc,0.131507889224621
39,mu,mean,truth,2.39432995012015
39,tau,mean,truth,2.23505172064592
39,log_tau,mean,truth,0.804264369026377
39,mu,mean,mfvb,2.4408214030044
39,tau,mean,mfvb,2.52446840567524
39,log_tau,mean,mfvb,0.92404506892106
39,mu,sd,mfvb,0.029133580435728
39,tau,sd,mfvb,0.159026561763246
39,log_tau,sd,mfvb,0.0630566245743312
39,mu,sd,lrvb,0.0422335935351369
39,tau,sd,lrvb,0.305303125206458
39,log_tau,sd,lrvb,0.120970180738684
39,mu,mean,mcmc,2.43827053188619
39,mu,sd,mcmc,0.042875988196581
39,mu,effsize,mcmc,1300.14704547378
39,tau,mean,mcmc,2.49030755976985
39,tau,sd,mcmc,0.311747481920562
39,tau,effsize,mcmc,854.400032487083
39,log_tau,mean,mcmc,0.904661501690815
39,log_tau,sd,mcmc,0.124368341374024
40,mu,mean,truth,1.58660581919053
40,tau,mean,truth,1.70988956035767
40,log_tau,mean,truth,0.536428783842735
40,mu,mean,mfvb,1.57284052151157
40,tau,mean,mfvb,1.8673052119773
40,log_tau,mean,mfvb,0.622510889187335
40,mu,sd,mfvb,0.0338738601682565
40,tau,sd,mfvb,0.117629171732065
40,log_tau,sd,mfvb,0.0630566245743312
40,mu,sd,lrvb,0.0494782372565111
40,tau,sd,lrvb,0.217418019833921
40,log_tau,sd,lrvb,0.116467960523485
40,mu,mean,mcmc,1.57251831912464
40,mu,sd,mcmc,0.052090928741566
40,mu,effsize,mcmc,1247.5723754576
40,tau,mean,mcmc,1.81718850772458
40,tau,sd,mcmc,0.211917018789521
40,tau,effsize,mcmc,954.900770060555
40,log_tau,mean,mcmc,0.590562634124209
40,log_tau,sd,mcmc,0.115932929455829
41,mu,mean,truth,2.94408597121811
41,tau,mean,truth,10.8528795699745
41,log_tau,mean,truth,2.38443044292894
41,mu,mean,mfvb,2.93872834390827
41,tau,mean,mfvb,10.6675605746481
41,log_tau,mean,mfvb,2.36522197525817
41,mu,sd,mfvb,0.0141729528426103
41,tau,sd,mfvb,0.671993151815177
41,log_tau,sd,mfvb,0.0630566245743312
41,mu,sd,lrvb,0.0216845655142016
41,tau,sd,lrvb,1.57607176971293
41,log_tau,sd,lrvb,0.147771025455437
41,mu,mean,mcmc,2.9398950469885
41,mu,sd,mcmc,0.0205527016741939
41,mu,effsize,mcmc,1227.8401925135
41,tau,mean,mcmc,11.9157850594766
41,tau,sd,mcmc,1.81341010991317
41,tau,effsize,mcmc,602.1997569365
41,log_tau,mean,mcmc,2.46641160540709
41,log_tau,sd,mcmc,0.15139568324572
42,mu,mean,truth,2.24851140348633
42,tau,mean,truth,1.86270826175155
42,log_tau,mean,truth,0.622031483410459
42,mu,mean,mfvb,2.23337224965841
42,tau,mean,mfvb,1.7944251635915
42,log_tau,mean,mfvb,0.582699288291592
42,mu,sd,mfvb,0.0345548218082906
42,tau,sd,mfvb,0.11303816021856
42,log_tau,sd,mfvb,0.0630566245743312
42,mu,sd,lrvb,0.0491125676013768
42,tau,sd,lrvb,0.196973591175236
42,log_tau,sd,lrvb,0.109805649553906
42,mu,mean,mcmc,2.23227705034243
42,mu,sd,mcmc,0.0496930646154881
42,mu,effsize,mcmc,1319.09540016951
42,tau,mean,mcmc,1.73683367101652
42,tau,sd,mcmc,0.202896588073706
42,tau,effsize,mcmc,744.860250990952
42,log_tau,mean,mcmc,0.545277940099306
42,log_tau,sd,mcmc,0.116582808275198
43,mu,mean,truth,0.178675968769771
43,tau,mean,truth,10.1989872840289
43,log_tau,mean,truth,2.32228842948154
43,mu,mean,mfvb,0.104946925439944
43,tau,mean,mfvb,6.39656208777426
43,log_tau,mean,mfvb,1.85377523301547
43,mu,sd,mfvb,0.0182919922034906
43,tau,sd,mfvb,0.4029455364294
43,log_tau,sd,mfvb,0.0630566245743312
43,mu,sd,lrvb,0.0476881219236985
43,tau,sd,lrvb,1.51623635329193
43,log_tau,sd,lrvb,0.237055890914071
43,mu,mean,mcmc,0.105219723976162
43,mu,sd,mcmc,0.0485650305993206
43,mu,effsize,mcmc,442.824016523052
43,tau,mean,mcmc,7.71336694339639
43,tau,sd,mcmc,2.42668322258583
43,tau,effsize,mcmc,129.529254820284
43,log_tau,mean,mcmc,1.9978365205226
43,log_tau,sd,mcmc,0.296417196059143
44,mu,mean,truth,1.6513242315808
44,tau,mean,truth,2.33473659959387
44,log_tau,mean,truth,0.847899079444746
44,mu,mean,mfvb,1.63249974292677
44,tau,mean,mfvb,2.51485749867837
44,log_tau,mean,mfvb,0.920230702145815
44,mu,sd,mfvb,0.0291891918005163
44,tau,sd,mfvb,0.158421131530215
44,log_tau,sd,mfvb,0.0630566245743312
44,mu,sd,lrvb,0.0441620935147958
44,tau,sd,lrvb,0.336073472117004
44,log_tau,sd,lrvb,0.133664689670847
44,mu,mean,mcmc,1.63040084926341
44,mu,sd,mcmc,0.045566667315068
44,mu,effsize,mcmc,1152.87860435221
44,tau,mean,mcmc,2.44181503516539
44,tau,sd,mcmc,0.348203604953226
44,tau,effsize,mcmc,840.672695962113
44,log_tau,mean,mcmc,0.88260818186209
44,log_tau,sd,mcmc,0.142639030025817
45,mu,mean,truth,0.274351527296947
45,tau,mean,truth,3.80729425466482
45,log_tau,mean,truth,1.33691876746957
45,mu,mean,mfvb,0.303415944977641
45,tau,mean,mfvb,2.80846575423273
45,log_tau,mean,mfvb,1.03065290006581
45,mu,sd,mfvb,0.0276214280913461
45,tau,sd,mfvb,0.176916713127173
45,log_tau,sd,mfvb,0.0630566245743312
45,mu,sd,lrvb,0.0501504594219021
45,tau,sd,lrvb,0.44827012347617
45,log_tau,sd,lrvb,0.15963857768883
45,mu,mean,mcmc,0.304249097783418
45,mu,sd,mcmc,0.051114053063864
45,mu,effsize,mcmc,962.828250611363
45,tau,mean,mcmc,2.75098098539072
45,tau,sd,mcmc,0.467020957470404
45,tau,effsize,mcmc,428.967040911462
45,log_tau,mean,mcmc,0.997957294670396
45,log_tau,sd,mcmc,0.166762853500711
46,mu,mean,truth,0.847838864646107
46,tau,mean,truth,6.67511242962079
46,log_tau,mean,truth,1.89838604753335
46,mu,mean,mfvb,0.816611560408894
46,tau,mean,mfvb,6.69846044325872
46,log_tau,mean,mfvb,1.89989227616879
46,mu,sd,mfvb,0.0178855713371447
46,tau,sd,mfvb,0.421963345234907
46,log_tau,sd,mfvb,0.0630566245743312
46,mu,sd,lrvb,0.0380075568127571
46,tau,sd,lrvb,1.52493078984845
46,log_tau,sd,lrvb,0.227671236742436
46,mu,mean,mcmc,0.816926129324253
46,mu,sd,mcmc,0.0366366476416577
46,mu,effsize,mcmc,679.502268342783
46,tau,mean,mcmc,8.07378029583338
46,tau,sd,mcmc,2.30731184636187
46,tau,effsize,mcmc,156.869343374357
46,log_tau,mean,mcmc,2.04984547035629
46,log_tau,sd,mcmc,0.277091264331602
47,mu,mean,truth,2.79799976504563
47,tau,mean,truth,2.62975085244703
47,log_tau,mean,truth,0.966889108792352
47,mu,mean,mfvb,2.74934499582608
47,tau,mean,mfvb,2.43220855735685
47,log_tau,mean,mfvb,0.886814276683898
47,mu,sd,mfvb,0.0296809451379452
47,tau,sd,mfvb,0.153214737604981
47,log_tau,sd,mfvb,0.0630566245743312
47,mu,sd,lrvb,0.0423957953747881
47,tau,sd,lrvb,0.272723665322794
47,log_tau,sd,lrvb,0.112165199055997
47,mu,mean,mcmc,2.75043813107671
47,mu,sd,mcmc,0.0433545934227724
47,mu,effsize,mcmc,1281.71880632575
47,tau,mean,mcmc,2.40888571585594
47,tau,sd,mcmc,0.279421737295969
47,tau,effsize,mcmc,1018.99029343459
47,log_tau,mean,mcmc,0.872516227628924
47,log_tau,sd,mcmc,0.115230449715379
48,mu,mean,truth,2.00926152973484
48,tau,mean,truth,8.1543135360884
48,log_tau,mean,truth,2.09854705547145
48,mu,mean,mfvb,2.01211947650726
48,tau,mean,mfvb,8.54502804079284
48,log_tau,mean,mfvb,2.14336415887074
48,mu,sd,mfvb,0.0158356513468861
48,tau,sd,mfvb,0.53828617004792
48,log_tau,sd,mfvb,0.0630566245743312
48,mu,sd,lrvb,0.0261402050553392
48,tau,sd,lrvb,1.48161334284732
48,log_tau,sd,lrvb,0.173411671998987
48,mu,mean,mcmc,2.01487471835519
48,mu,sd,mcmc,0.0263036127459364
48,mu,effsize,mcmc,1110.03867856503
48,tau,mean,mcmc,9.48227440810772
48,tau,sd,mcmc,1.96834392631863
48,tau,effsize,mcmc,355.556255928019
48,log_tau,mean,mcmc,2.2289732558082
48,log_tau,sd,mcmc,0.200834285884128
49,mu,mean,truth,0.370704154814963
49,tau,mean,truth,6.71917499332764
49,log_tau,mean,truth,1.90496537814829
49,mu,mean,mfvb,0.423975485306473
49,tau,mean,mfvb,5.96750048875837
49,log_tau,mean,mfvb,1.78434272189886
49,mu,sd,mfvb,0.018947885440132
49,tau,sd,mfvb,0.375917196235977
49,log_tau,sd,mfvb,0.0630566245743312
49,mu,sd,lrvb,0.0445738452494416
49,tau,sd,lrvb,1.3451918183348
49,log_tau,sd,lrvb,0.225437127643519
49,mu,mean,mcmc,0.425946447574599
49,mu,sd,mcmc,0.0439420201398976
49,mu,effsize,mcmc,615.306773846836
49,tau,mean,mcmc,6.97509693834938
49,tau,sd,mcmc,1.91761815630241
49,tau,effsize,mcmc,179.054869527458
49,log_tau,mean,mcmc,1.90754436757197
49,log_tau,sd,mcmc,0.260657407135784
50,mu,mean,truth,0.247789810344483
50,tau,mean,truth,1.86229722692718
50,log_tau,mean,truth,0.621810793896157
50,mu,mean,mfvb,0.279659792308514
50,tau,mean,mfvb,1.97853650974729
50,log_tau,mean,mfvb,0.680371995683766
50,mu,sd,mfvb,0.0329080168920239
50,tau,sd,mfvb,0.124636084872692
50,log_tau,sd,mfvb,0.0630566245743312
50,mu,sd,lrvb,0.0537538366940936
50,tau,sd,lrvb,0.272550893229993
50,log_tau,sd,lrvb,0.137782398191196
50,mu,mean,mcmc,0.275933021988705
50,mu,sd,mcmc,0.0518497490480957
50,mu,effsize,mcmc,1281.1612549824
50,tau,mean,mcmc,1.87370380826406
50,tau,sd,mcmc,0.287749716763407
50,tau,effsize,mcmc,633.903774071901
50,log_tau,mean,mcmc,0.61644264690651
50,log_tau,sd,mcmc,0.150969187934887
51,mu,mean,truth,1.11369316846073
51,tau,mean,truth,1.22886760936811
51,log_tau,mean,truth,0.20609310254231
51,mu,mean,mfvb,1.13161141350456
51,tau,mean,mfvb,1.24297406044581
51,log_tau,mean,mfvb,0.215521504568475
51,mu,sd,mfvb,0.0415172708767291
51,tau,sd,mfvb,0.0783000059534235
51,log_tau,sd,mfvb,0.0630566245743312
51,mu,sd,lrvb,0.0588938358762805
51,tau,sd,lrvb,0.127524953462536
51,log_tau,sd,lrvb,0.102635047765725
51,mu,mean,mcmc,1.13122352838021
51,mu,sd,mcmc,0.0612571854465256
51,mu,effsize,mcmc,1499.14485400041
51,tau,mean,mcmc,1.19006161802734
51,tau,sd,mcmc,0.124372535585236
51,tau,effsize,mcmc,1100.68952354346
51,log_tau,mean,mcmc,0.168586634743185
51,log_tau,sd,mcmc,0.104089522127141
52,mu,mean,truth,2.37220031324935
52,tau,mean,truth,1.39433545085564
52,log_tau,mean,truth,0.332417922453704
52,mu,mean,mfvb,2.4008457951839
52,tau,mean,mfvb,1.63864864681599
52,log_tau,mean,mfvb,0.491886467085658
52,mu,sd,mfvb,0.036159793902824
52,tau,sd,mfvb,0.103225162040183
52,log_tau,sd,mfvb,0.0630566245743312
52,mu,sd,lrvb,0.0509451825291919
52,tau,sd,lrvb,0.17901729566317
52,log_tau,sd,lrvb,0.109282983741093
52,mu,mean,mcmc,2.40085282248165
52,mu,sd,mcmc,0.0520889768551107
52,mu,effsize,mcmc,1362.2417914753
52,tau,mean,mcmc,1.59114881314656
52,tau,sd,mcmc,0.170546387540362
52,tau,effsize,mcmc,962.740467301219
52,log_tau,mean,mcmc,0.458733120172962
52,log_tau,sd,mcmc,0.107085882121456
53,mu,mean,truth,2.7115944523268
53,tau,mean,truth,1.47405597850685
53,log_tau,mean,truth,0.388017770323401
53,mu,mean,mfvb,2.69492505993987
53,tau,mean,mfvb,1.42078508846859
53,log_tau,mean,mfvb,0.349224158799651
53,mu,sd,mfvb,0.0388329442628977
53,tau,sd,mfvb,0.0895010478704009
53,log_tau,sd,mfvb,0.0630566245743312
53,mu,sd,lrvb,0.0541601037194769
53,tau,sd,lrvb,0.147714456257619
53,log_tau,sd,lrvb,0.104004692627042
53,mu,mean,mcmc,2.69560775589852
53,mu,sd,mcmc,0.0545917720597719
53,mu,effsize,mcmc,1060.98513643079
53,tau,mean,mcmc,1.37802097679078
53,tau,sd,mcmc,0.145180679043166
53,tau,effsize,mcmc,1012.76448448617
53,log_tau,mean,mcmc,0.315061942809275
53,log_tau,sd,mcmc,0.106085619388668
54,mu,mean,truth,0.0569028393273563
54,tau,mean,truth,3.30598910414693
54,log_tau,mean,truth,1.19573570361207
54,mu,mean,mfvb,0.0229486095366428
54,tau,mean,mfvb,3.72546559837715
54,log_tau,mean,mfvb,1.31320639763813
54,mu,sd,mfvb,0.0239825035522095
54,tau,sd,mfvb,0.234682273600771
54,log_tau,sd,mfvb,0.0630566245743312
54,mu,sd,lrvb,0.0494806007007659
54,tau,sd,lrvb,0.721776177704604
54,log_tau,sd,lrvb,0.193761546061153
54,mu,mean,mcmc,0.0222383571518625
54,mu,sd,mcmc,0.0495545602774859
54,mu,effsize,mcmc,843.581079542663
54,tau,mean,mcmc,3.80887637996642
54,tau,sd,mcmc,0.832667281818085
54,tau,effsize,mcmc,268.046201765277
54,log_tau,mean,mcmc,1.314315225288
54,log_tau,sd,mcmc,0.213791055460615
55,mu,mean,truth,2.76271097462727
55,tau,mean,truth,2.23304759859328
55,log_tau,mean,truth,0.803367288615288
55,mu,mean,mfvb,2.76670083480705
55,tau,mean,mfvb,1.88309842927063
55,log_tau,mean,mfvb,0.630933081654817
55,mu,sd,mfvb,0.0337315302408732
55,tau,sd,mfvb,0.118624050907294
55,log_tau,sd,mfvb,0.0630566245743312
55,mu,sd,lrvb,0.0475248222651906
55,tau,sd,lrvb,0.201091718802221
55,log_tau,sd,lrvb,0.106824591045446
55,mu,mean,mcmc,2.76605980361874
55,mu,sd,mcmc,0.0479845951600716
55,mu,effsize,mcmc,1284.22921182611
55,tau,mean,mcmc,1.84746897463085
55,tau,sd,mcmc,0.199223555283855
55,tau,effsize,mcmc,982.913614697087
55,log_tau,mean,mcmc,0.608036721871653
55,log_tau,sd,mcmc,0.107573074367275
56,mu,mean,truth,1.0649140711201
56,tau,mean,truth,2.12553817445833
56,log_tau,mean,truth,0.754025028880469
56,mu,mean,mfvb,1.06836728729692
56,tau,mean,mfvb,1.91290175707711
56,log_tau,mean,mfvb,0.646635894481705
56,mu,sd,mfvb,0.0334677569201632
56,tau,sd,mfvb,0.120501484088679
56,log_tau,sd,mfvb,0.0630566245743312
56,mu,sd,lrvb,0.0508773794191168
56,tau,sd,lrvb,0.241496911889317
56,log_tau,sd,lrvb,0.126277595187305
56,mu,mean,mcmc,1.06572905823554
56,mu,sd,mcmc,0.0521865624370961
56,mu,effsize,mcmc,1382.77732223139
56,tau,mean,mcmc,1.83881161194022
56,tau,sd,mcmc,0.232926799730567
56,tau,effsize,mcmc,659.249452247892
56,log_tau,mean,mcmc,0.60114789410208
56,log_tau,sd,mcmc,0.126385923908999
57,mu,mean,truth,1.1634368566166
57,tau,mean,truth,1.78424273779203
57,log_tau,mean,truth,0.578994088686753
57,mu,mean,mfvb,1.090906541939
57,tau,mean,mfvb,1.70204599093354
57,log_tau,mean,mfvb,0.529845612250827
57,mu,sd,mfvb,0.035480054675683
57,tau,sd,mfvb,0.107218819333444
57,log_tau,sd,mfvb,0.0630566245743312
57,mu,sd,lrvb,0.0529922716879844
57,tau,sd,lrvb,0.210578004386603
57,log_tau,sd,lrvb,0.123752371498568
57,mu,mean,mcmc,1.08737600123213
57,mu,sd,mcmc,0.0548045751773637
57,mu,effsize,mcmc,1278.00255701507
57,tau,mean,mcmc,1.62528912489756
57,tau,sd,mcmc,0.210802982493502
57,tau,effsize,mcmc,769.725461339833
57,log_tau,mean,mcmc,0.477355707641
57,log_tau,sd,mcmc,0.129066200583392
58,mu,mean,truth,0.471580939558838
58,tau,mean,truth,2.48153001389898
58,log_tau,mean,truth,0.908875311035272
58,mu,mean,mfvb,0.478393943830641
58,tau,mean,mfvb,2.53651867856546
58,log_tau,mean,mfvb,0.928807102675189
58,mu,sd,mfvb,0.0290643012658761
58,tau,sd,mfvb,0.159785657603676
58,log_tau,sd,mfvb,0.0630566245743312
58,mu,sd,lrvb,0.0501127683990259
58,tau,sd,lrvb,0.380973128268727
58,log_tau,sd,lrvb,0.150221521395507
58,mu,mean,mcmc,0.4800457148949
58,mu,sd,mcmc,0.05315942065849
58,mu,effsize,mcmc,971.339281111247
58,tau,mean,mcmc,2.44615345236226
58,tau,sd,mcmc,0.37749761856151
58,tau,effsize,mcmc,550.995212858455
58,log_tau,mean,mcmc,0.882773166301072
58,log_tau,sd,mcmc,0.153273023601511
59,mu,mean,truth,0.455071730773021
59,tau,mean,truth,1.79743129043366
59,log_tau,mean,truth,0.586358584810792
59,mu,mean,mfvb,0.374122997451649
59,tau,mean,mfvb,1.88637837296259
59,log_tau,mean,mfvb,0.632673346785404
59,mu,sd,mfvb,0.0337021954376019
59,tau,sd,mfvb,0.118830667938802
59,log_tau,sd,mfvb,0.0630566245743312
59,mu,sd,lrvb,0.0537499366805865
59,tau,sd,lrvb,0.244930901339254
59,log_tau,sd,lrvb,0.129872229314477
59,mu,mean,mcmc,0.373171350172328
59,mu,sd,mcmc,0.0551576459858347
59,mu,effsize,mcmc,1163.12934793649
59,tau,mean,mcmc,1.79383650580521
59,tau,sd,mcmc,0.253936706030475
59,tau,effsize,mcmc,659.310200970765
59,log_tau,mean,mcmc,0.574534982576926
59,log_tau,sd,mcmc,0.139936666246284
60,mu,mean,truth,2.61646554209198
60,tau,mean,truth,1.99998840635146
60,log_tau,mean,truth,0.693141383718873
60,mu,mean,mfvb,2.54442374326318
60,tau,mean,mfvb,2.11520832004054
60,log_tau,mean,mfvb,0.747167864885493
60,mu,sd,mfvb,0.0318272189871526
60,tau,sd,mfvb,0.133245599664809
60,log_tau,sd,mfvb,0.0630566245743312
60,mu,sd,lrvb,0.0453458487199929
60,tau,sd,lrvb,0.237348909061033
60,log_tau,sd,lrvb,0.112245778622702
60,mu,mean,mcmc,2.54566602012604
60,mu,sd,mcmc,0.0465765219680005
60,mu,effsize,mcmc,1255.57594237449
60,tau,mean,mcmc,2.07756905310559
60,tau,sd,mcmc,0.246364866925884
60,tau,effsize,mcmc,986.366099239217
60,log_tau,mean,mcmc,0.724221191922085
60,log_tau,sd,mcmc,0.118140781623805
61,mu,mean,truth,0.779042198250341
61,tau,mean,truth,1.81679379683203
61,log_tau,mean,truth,0.597073297466102
61,mu,mean,mfvb,0.814352916876861
61,tau,mean,mfvb,1.87905166488357
61,log_tau,mean,mfvb,0.628781776764513
61,mu,sd,mfvb,0.0337678290277407
61,tau,sd,mfvb,0.118369128712471
61,log_tau,sd,mfvb,0.0630566245743312
61,mu,sd,lrvb,0.0519471338298463
61,tau,sd,lrvb,0.239338908223616
61,log_tau,sd,lrvb,0.127403125367323
61,mu,mean,mcmc,0.812422960474143
61,mu,sd,mcmc,0.053648548002947
61,mu,effsize,mcmc,1331.24190964015
61,tau,mean,mcmc,1.79511215915169
61,tau,sd,mcmc,0.239344125532318
61,tau,effsize,mcmc,758.513808993166
61,log_tau,mean,mcmc,0.576229936032003
61,log_tau,sd,mcmc,0.133144508774897
62,mu,mean,truth,2.74693232197868
62,tau,mean,truth,2.72636845551716
62,log_tau,mean,truth,1.00297048757315
62,mu,mean,mfvb,2.76553088815142
62,tau,mean,mfvb,2.57602742621608
62,log_tau,mean,mfvb,0.944263015773084
62,mu,sd,mfvb,0.0288405779389168
62,tau,sd,mfvb,0.162274474767836
62,log_tau,sd,mfvb,0.0630566245743312
62,mu,sd,lrvb,0.0412007809692368
62,tau,sd,lrvb,0.30205264995444
62,log_tau,sd,lrvb,0.117288828972288
62,mu,mean,mcmc,2.76388809454382
62,mu,sd,mcmc,0.0416198045498662
62,mu,effsize,mcmc,1261.12104870399
62,tau,mean,mcmc,2.54062064152356
62,tau,sd,mcmc,0.305670335157421
62,tau,effsize,mcmc,934.449763286058
62,log_tau,mean,mcmc,0.925182150440939
62,log_tau,sd,mcmc,0.12043989254059
63,mu,mean,truth,2.43313605738124
63,tau,mean,truth,1.26956312415908
63,log_tau,mean,truth,0.23867284456492
63,mu,mean,mfvb,2.23900150727522
63,tau,mean,mfvb,1.24637519688834
63,log_tau,mean,mfvb,0.218254056900235
63,mu,sd,mfvb,0.0414605953025408
63,tau,sd,mfvb,0.0785142574106131
63,log_tau,sd,mfvb,0.0630566245743312
63,mu,sd,lrvb,0.0577324847711768
63,tau,sd,lrvb,0.129393748811858
63,log_tau,sd,lrvb,0.103854012990768
63,mu,mean,mcmc,2.23853104808636
63,mu,sd,mcmc,0.0582236813276404
63,mu,effsize,mcmc,1268.41401705471
63,tau,mean,mcmc,1.20469984169352
63,tau,sd,mcmc,0.127961169465667
63,tau,effsize,mcmc,923.024114422582
63,log_tau,mean,mcmc,0.18057167708528
63,log_tau,sd,mcmc,0.106671958887586
64,mu,mean,truth,2.95896481135726
64,tau,mean,truth,7.76595437480159
64,log_tau,mean,truth,2.04974935629886
64,mu,mean,mfvb,2.96332593150409
64,tau,mean,mfvb,7.02945865669278
64,log_tau,mean,mfvb,1.94812425888433
64,mu,sd,mfvb,0.0174594155992185
64,tau,sd,mfvb,0.442814272786167
64,log_tau,sd,mfvb,0.0630566245743312
64,mu,sd,lrvb,0.0260907932668006
64,tau,sd,lrvb,0.996035734169775
64,log_tau,sd,lrvb,0.14172233232325
64,mu,mean,mcmc,2.96319080945986
64,mu,sd,mcmc,0.0259677590262181
64,mu,effsize,mcmc,1121.69971944818
64,tau,mean,mcmc,7.35514621644328
64,tau,sd,mcmc,1.10610014585858
64,tau,effsize,mcmc,580.138184609741
64,log_tau,mean,mcmc,1.98418590341951
64,log_tau,sd,mcmc,0.149930722116041
65,mu,mean,truth,1.69979912678531
65,tau,mean,truth,1.61338831203693
65,log_tau,mean,truth,0.478336509188637
65,mu,mean,mfvb,1.6673512002933
65,tau,mean,mfvb,1.43679641768001
65,log_tau,mean,mfvb,0.360430486064531
65,mu,sd,mfvb,0.0386159978203329
65,tau,sd,mfvb,0.0905096668049958
65,log_tau,sd,mfvb,0.0630566245743312
65,mu,sd,lrvb,0.0545586252204062
65,tau,sd,lrvb,0.154550430173739
65,log_tau,sd,lrvb,0.1076026314756
