sim.id,method,component,x
20,lrvb,13,0.000237075620195691
20,lrvb,14,0.000863307337076822
20,lrvb,15,0.0172781811984391
20,lrvb,16,0
20,mfvb,1,0
20,mfvb,2,0.00559853515421835
20,mfvb,3,0
20,mfvb,4,0
20,mfvb,5,0.00559853515421835
20,mfvb,6,0
20,mfvb,7,0
20,mfvb,8,0
20,mfvb,9,0
20,mfvb,10,0
20,mfvb,11,0
20,mfvb,12,0.0054786687451579
20,mfvb,13,0
20,mfvb,14,0
20,mfvb,15,0.0054786687451579
20,mfvb,16,0
20,mcmc,1,0
20,mcmc,2,0.013848368346567
20,mcmc,3,0.000626373812658603
20,mcmc,4,0.000470585817012601
20,mcmc,5,0.013848368346567
20,mcmc,6,0
20,mcmc,7,0.00226831072544483
20,mcmc,8,0.00170306233044105
20,mcmc,9,0.000626373812658603
20,mcmc,10,0.00226831072544483
20,mcmc,11,0
20,mcmc,12,0.016988137374513
20,mcmc,13,0.000470585817012601
20,mcmc,14,0.00170306233044105
20,mcmc,15,0.016988137374513
20,mcmc,16,0
21,lrvb,1,0
21,lrvb,2,0.0134277584706875
21,lrvb,3,6.38295092618577e-05
21,lrvb,4,5.35944022051948e-05
21,lrvb,5,0.0134277584706875
21,lrvb,6,0
21,lrvb,7,0.000186999742070786
21,lrvb,8,0.000157014200872099
21,lrvb,9,6.38295092619443e-05
21,lrvb,10,0.000186999742071069
21,lrvb,11,0
21,lrvb,12,0.0142796241866519
21,lrvb,13,5.35944022052625e-05
21,lrvb,14,0.000157014200872331
21,lrvb,15,0.0142796241866519
21,lrvb,16,0
21,mfvb,1,0
21,mfvb,2,0.00579031551655446
21,mfvb,3,0
21,mfvb,4,0
21,mfvb,5,0.00579031551655446
21,mfvb,6,0
21,mfvb,7,0
21,mfvb,8,0
21,mfvb,9,0
21,mfvb,10,0
21,mfvb,11,0
21,mfvb,12,0.0047260850573592
21,mfvb,13,0
21,mfvb,14,0
21,mfvb,15,0.0047260850573592
21,mfvb,16,0
21,mcmc,1,0
21,mcmc,2,0.0139804407332162
21,mcmc,3,0.000203612263689231
21,mcmc,4,0.000162490294082825
21,mcmc,5,0.0139804407332162
21,mcmc,6,0
21,mcmc,7,0.000622701403446135
21,mcmc,8,0.000491392196520732
21,mcmc,9,0.000203612263689231
21,mcmc,10,0.000622701403446135
21,mcmc,11,0
21,mcmc,12,0.0140481440810627
21,mcmc,13,0.000162490294082825
21,mcmc,14,0.000491392196520732
21,mcmc,15,0.0140481440810627
21,mcmc,16,0
22,lrvb,1,0
22,lrvb,2,0.00253733806089948
22,lrvb,3,0.00549706938230081
22,lrvb,4,0.000774149080551816
22,lrvb,5,0.00253733806089947
22,lrvb,6,0
22,lrvb,7,0.00743345291823658
22,lrvb,8,0.00104684884649745
22,lrvb,9,0.0054970693823018
22,lrvb,10,0.00743345291823804
22,lrvb,11,0
22,lrvb,12,0.368868375896355
22,lrvb,13,0.000774149080551945
22,lrvb,14,0.00104684884649764
22,lrvb,15,0.368868375896356
22,lrvb,16,0
22,mfvb,1,0
22,mfvb,2,0.000401219994989093
22,mfvb,3,0
22,mfvb,4,0
22,mfvb,5,0.000401219994989093
22,mfvb,6,0
22,mfvb,7,0
22,mfvb,8,0
22,mfvb,9,0
22,mfvb,10,0
22,mfvb,11,0
22,mfvb,12,0.028177734674223
22,mfvb,13,0
22,mfvb,14,0
22,mfvb,15,0.028177734674223
22,mfvb,16,0
22,mcmc,1,0
22,mcmc,2,0.00254299295490647
22,mcmc,3,0.0234195539526989
22,mcmc,4,0.00247231385239154
22,mcmc,5,0.00254299295490647
22,mcmc,6,0
22,mcmc,7,0.0323048046114767
22,mcmc,8,0.00340571701575852
22,mcmc,9,0.0234195539526989
22,mcmc,10,0.0323048046114767
22,mcmc,11,0
22,mcmc,12,0.653338792460677
22,mcmc,13,0.00247231385239154
22,mcmc,14,0.00340571701575852
22,mcmc,15,0.653338792460677
22,mcmc,16,0
23,lrvb,1,0
23,lrvb,2,0.00450469394199262
23,lrvb,3,0.00553072195805642
23,lrvb,4,0.00129489447072318
23,lrvb,5,0.00450469394199262
23,lrvb,6,0
23,lrvb,7,0.0145419871986039
23,lrvb,8,0.00340468006882355
23,lrvb,9,0.00553072195805634
23,lrvb,10,0.0145419871986036
23,lrvb,11,0
23,lrvb,12,0.137584904754397
23,lrvb,13,0.00129489447072317
23,lrvb,14,0.00340468006882349
23,lrvb,15,0.137584904754397
23,lrvb,16,0
23,mfvb,1,0
23,mfvb,2,0.00128483556048465
23,mfvb,3,0
23,mfvb,4,0
23,mfvb,5,0.00128483556048465
23,mfvb,6,0
23,mfvb,7,0
23,mfvb,8,0
23,mfvb,9,0
23,mfvb,10,0
23,mfvb,11,0
23,mfvb,12,0.0169491104129199
23,mfvb,13,0
23,mfvb,14,0
23,mfvb,15,0.0169491104129199
23,mfvb,16,0
23,mcmc,1,0
23,mcmc,2,0.00453524698893835
23,mcmc,3,0.00755070326777084
23,mcmc,4,0.00171566194894526
23,mcmc,5,0.00453524698893835
23,mcmc,6,0
23,mcmc,7,0.0198830834016537
23,mcmc,8,0.00451452455275166
23,mcmc,9,0.00755070326777084
23,mcmc,10,0.0198830834016537
23,mcmc,11,0
23,mcmc,12,0.164548247048529
23,mcmc,13,0.00171566194894526
23,mcmc,14,0.00451452455275166
23,mcmc,15,0.164548247048529
23,mcmc,16,0
24,lrvb,1,0
24,lrvb,2,0.00197987161136616
24,lrvb,3,0.00281194787657282
24,lrvb,4,0.000839339797864001
24,lrvb,5,0.00197987161136617
24,lrvb,6,0
24,lrvb,7,0.00217146368603922
24,lrvb,8,0.000648161335597228
24,lrvb,9,0.00281194787657257
24,lrvb,10,0.0021714636860391
24,lrvb,11,0
24,lrvb,12,0.108070356144221
24,lrvb,13,0.000839339797863933
24,lrvb,14,0.000648161335597178
24,lrvb,15,0.108070356144222
24,lrvb,16,0
24,mfvb,1,0
24,mfvb,2,0.000493646582944846
24,mfvb,3,0
24,mfvb,4,0
24,mfvb,5,0.000493646582944846
24,mfvb,6,0
24,mfvb,7,0
24,mfvb,8,0
24,mfvb,9,0
24,mfvb,10,0
24,mfvb,11,0
24,mfvb,12,0.0132944051361918
24,mfvb,13,0
24,mfvb,14,0
24,mfvb,15,0.0132944051361918
24,mfvb,16,0
24,mcmc,1,0
24,mcmc,2,0.00193162194722592
24,mcmc,3,0.00425420150182957
24,mcmc,4,0.00109149918668516
24,mcmc,5,0.00193162194722592
24,mcmc,6,0
24,mcmc,7,0.00344098300736451
24,mcmc,8,0.000877635333391414
24,mcmc,9,0.00425420150182957
24,mcmc,10,0.00344098300736451
24,mcmc,11,0
24,mcmc,12,0.138762327828898
24,mcmc,13,0.00109149918668516
24,mcmc,14,0.000877635333391414
24,mcmc,15,0.138762327828898
24,mcmc,16,0
25,lrvb,1,0
25,lrvb,2,0.00288916575956072
25,lrvb,3,0.00590330044729267
25,lrvb,4,0.00111445813706808
25,lrvb,5,0.00288916575956072
25,lrvb,6,0
25,lrvb,7,0.00855470626873735
25,lrvb,8,0.00161500538496121
25,lrvb,9,0.0059033004472922
25,lrvb,10,0.00855470626873667
25,lrvb,11,0
25,lrvb,12,0.250698073160606
25,lrvb,13,0.00111445813706797
25,lrvb,14,0.00161500538496107
25,lrvb,15,0.250698073160606
25,lrvb,16,0
25,mfvb,1,0
25,mfvb,2,0.000574865917904886
25,mfvb,3,0
25,mfvb,4,0
25,mfvb,5,0.000574865917904886
25,mfvb,6,0
25,mfvb,7,0
25,mfvb,8,0
25,mfvb,9,0
25,mfvb,10,0
25,mfvb,11,0
25,mfvb,12,0.0210198971559341
25,mfvb,13,0
25,mfvb,14,0
25,mfvb,15,0.0210198971559341
25,mfvb,16,0
25,mcmc,1,0
25,mcmc,2,0.00288112908188652
25,mcmc,3,0.00427107345822094
25,mcmc,4,0.000735546296971856
25,mcmc,5,0.00288112908188652
25,mcmc,6,0
25,mcmc,7,0.00596442799736892
25,mcmc,8,0.00102475107916392
25,mcmc,9,0.00427107345822094
25,mcmc,10,0.00596442799736892
25,mcmc,11,0
25,mcmc,12,0.288769810026312
25,mcmc,13,0.000735546296971856
25,mcmc,14,0.00102475107916392
25,mcmc,15,0.288769810026312
25,mcmc,16,0
26,lrvb,1,0
26,lrvb,2,0.0022297727468841
26,lrvb,3,0.00559048512917689
26,lrvb,4,0.000782779481342608
26,lrvb,5,0.0022297727468841
26,lrvb,6,0
26,lrvb,7,0.00623628814536389
26,lrvb,8,0.000873204791200242
26,lrvb,9,0.00559048512918044
26,lrvb,10,0.00623628814536767
26,lrvb,11,0
26,lrvb,12,0.395736226377275
26,lrvb,13,0.000782779481343104
26,lrvb,14,0.000873204791200776
26,lrvb,15,0.395736226377275
26,lrvb,16,0
26,mfvb,1,0
26,mfvb,2,0.000330200259593265
26,mfvb,3,0
26,mfvb,4,0
26,mfvb,5,0.000330200259593265
26,mfvb,6,0
26,mfvb,7,0
26,mfvb,8,0
26,mfvb,9,0
26,mfvb,10,0
26,mfvb,11,0
26,mfvb,12,0.0283406314640117
26,mfvb,13,0
26,mfvb,14,0
26,mfvb,15,0.0283406314640117
26,mfvb,16,0
26,mcmc,1,0
26,mcmc,2,0.0022502594975988
26,mcmc,3,0.0159385770029491
26,mcmc,4,0.00173967469010116
26,mcmc,5,0.0022502594975988
26,mcmc,6,0
26,mcmc,7,0.0176633289840199
26,mcmc,8,0.00192686349077664
26,mcmc,9,0.0159385770029491
26,mcmc,10,0.0176633289840199
26,mcmc,11,0
26,mcmc,12,0.727000195012942
26,mcmc,13,0.00173967469010116
26,mcmc,14,0.00192686349077664
26,mcmc,15,0.727000195012942
26,mcmc,16,0
27,lrvb,1,0
27,lrvb,2,0.0191287809595843
27,lrvb,3,0.000294269955240347
27,lrvb,4,0.000216168839412686
27,lrvb,5,0.0191287809595842
27,lrvb,6,0
27,lrvb,7,0.00154406158787213
27,lrvb,8,0.00113425783192652
27,lrvb,9,0.000294269955240748
27,lrvb,10,0.00154406158787421
27,lrvb,11,0
27,lrvb,12,0.0153308865297964
27,lrvb,13,0.000216168839412985
27,lrvb,14,0.00113425783192806
27,lrvb,15,0.0153308865297964
27,lrvb,16,0
27,mfvb,1,0
27,mfvb,2,0.00812824613067785
27,mfvb,3,0
27,mfvb,4,0
27,mfvb,5,0.00812824613067785
27,mfvb,6,0
27,mfvb,7,0
27,mfvb,8,0
27,mfvb,9,0
27,mfvb,10,0
27,mfvb,11,0
27,mfvb,12,0.00540197153666125
27,mfvb,13,0
27,mfvb,14,0
27,mfvb,15,0.00540197153666125
27,mfvb,16,0
27,mcmc,1,0
27,mcmc,2,0.0191929826336694
27,mcmc,3,-7.96097959748107e-05
27,mcmc,4,-7.98422581190258e-05
27,mcmc,5,0.0191929826336694
27,mcmc,6,0
27,mcmc,7,-0.000462935664167188
27,mcmc,8,-0.000456808607481536
27,mcmc,9,-7.96097959748107e-05
27,mcmc,10,-0.000462935664167188
27,mcmc,11,0
27,mcmc,12,0.015400652214639
27,mcmc,13,-7.98422581190258e-05
27,mcmc,14,-0.000456808607481536
27,mcmc,15,0.015400652214639
27,mcmc,16,0
28,lrvb,1,0
28,lrvb,2,0.00508331790188418
28,lrvb,3,0.00270598884549192
28,lrvb,4,0.000463411493615445
28,lrvb,5,0.00508331790188417
28,lrvb,6,0
28,lrvb,7,0.0135063064142186
28,lrvb,8,0.00231300939731076
28,lrvb,9,0.00270598884549245
28,lrvb,10,0.0135063064142214
28,lrvb,11,0
28,lrvb,12,0.130241950109586
28,lrvb,13,0.000463411493615536
28,lrvb,14,0.00231300939731125
28,lrvb,15,0.130241950109586
28,lrvb,16,0
28,mfvb,1,0
28,mfvb,2,0.0017819240696313
28,mfvb,3,0
28,mfvb,4,0
28,mfvb,5,0.0017819240696313
28,mfvb,6,0
28,mfvb,7,0
28,mfvb,8,0
28,mfvb,9,0
28,mfvb,10,0
28,mfvb,11,0
28,mfvb,12,0.0231717407144958
28,mfvb,13,0
28,mfvb,14,0
28,mfvb,15,0.0231717407144958
28,mfvb,16,0
28,mcmc,1,0
28,mcmc,2,0.00521626808338839
28,mcmc,3,0.00358462684811738
28,mcmc,4,0.000597812474404825
28,mcmc,5,0.00521626808338839
28,mcmc,6,0
28,mcmc,7,0.0178199845204092
28,mcmc,8,0.0029710838795899
28,mcmc,9,0.00358462684811738
28,mcmc,10,0.0178199845204092
28,mcmc,11,0
28,mcmc,12,0.143925357166396
28,mcmc,13,0.000597812474404825
28,mcmc,14,0.0029710838795899
28,mcmc,15,0.143925357166396
28,mcmc,16,0
29,lrvb,1,0
29,lrvb,2,0.00288735098655932
29,lrvb,3,0.00762720183560188
29,lrvb,4,0.00109111259530827
29,lrvb,5,0.00288735098655932
29,lrvb,6,0
29,lrvb,7,0.0134687834184815
29,lrvb,8,0.00192678252760893
29,lrvb,9,0.00762720183560368
29,lrvb,10,0.0134687834184847
29,lrvb,11,0
29,lrvb,12,0.363487481901521
29,lrvb,13,0.00109111259530852
29,lrvb,14,0.00192678252760937
29,lrvb,15,0.363487481901521
29,lrvb,16,0
29,mfvb,1,0
29,mfvb,2,0.00052890645373552
29,mfvb,3,0
29,mfvb,4,0
29,mfvb,5,0.00052890645373552
29,mfvb,6,0
29,mfvb,7,0
29,mfvb,8,0
29,mfvb,9,0
29,mfvb,10,0
29,mfvb,11,0
29,mfvb,12,0.0277392764788403
29,mfvb,13,0
29,mfvb,14,0
29,mfvb,15,0.0277392764788403
29,mfvb,16,0
29,mcmc,1,0
29,mcmc,2,0.00280813032723455
29,mcmc,3,0.0227444164691381
29,mcmc,4,0.00246773624420678
29,mcmc,5,0.00280813032723455
29,mcmc,6,0
29,mcmc,7,0.0402465806403721
29,mcmc,8,0.00435344732613384
29,mcmc,9,0.0227444164691381
29,mcmc,10,0.0402465806403721
29,mcmc,11,0
29,mcmc,12,0.808506317817957
29,mcmc,13,0.00246773624420678
29,mcmc,14,0.00435344732613384
29,mcmc,15,0.808506317817957
29,mcmc,16,0
30,lrvb,1,0
30,lrvb,2,0.00690710757655324
30,lrvb,3,0.00081289701203977
30,lrvb,4,0.000534863403737259
30,lrvb,5,0.00690710757655325
30,lrvb,6,0
30,lrvb,7,0.00166436909368971
30,lrvb,8,0.0010951081198985
30,lrvb,9,0.000812897012039729
30,lrvb,10,0.00166436909368961
30,lrvb,11,0
30,lrvb,12,0.0205668544742143
30,lrvb,13,0.000534863403737229
30,lrvb,14,0.00109510811989842
30,lrvb,15,0.0205668544742143
30,lrvb,16,0
30,mfvb,1,0
30,mfvb,2,0.00284578851364692
30,mfvb,3,0
30,mfvb,4,0
30,mfvb,5,0.00284578851364692
30,mfvb,6,0
30,mfvb,7,0
30,mfvb,8,0
30,mfvb,9,0
30,mfvb,10,0
30,mfvb,11,0
30,mfvb,12,0.0060310385254797
30,mfvb,13,0
30,mfvb,14,0
30,mfvb,15,0.0060310385254797
30,mfvb,16,0
30,mcmc,1,0
30,mcmc,2,0.00667212846499009
30,mcmc,3,0.000888278773538938
30,mcmc,4,0.000591107368992053
30,mcmc,5,0.00667212846499009
30,mcmc,6,0
30,mcmc,7,0.00182666609348475
30,mcmc,8,0.00121583370338967
30,mcmc,9,0.000888278773538938
30,mcmc,10,0.00182666609348475
30,mcmc,11,0
30,mcmc,12,0.0201046585066945
30,mcmc,13,0.000591107368992053
30,mcmc,14,0.00121583370338967
30,mcmc,15,0.0201046585066945
30,mcmc,16,0
31,lrvb,1,0
31,lrvb,2,0.0144767089414531
31,lrvb,3,0.000715372206639584
31,lrvb,4,0.000515360244435826
31,lrvb,5,0.014476708941453
31,lrvb,6,0
31,lrvb,7,0.00289590437866427
31,lrvb,8,0.00208623423526867
31,lrvb,9,0.000715372206639722
31,lrvb,10,0.00289590437866485
31,lrvb,11,0
31,lrvb,12,0.0173840916661438
31,lrvb,13,0.00051536024443593
31,lrvb,14,0.00208623423526911
31,lrvb,15,0.0173840916661438
31,lrvb,16,0
31,mfvb,1,0
31,mfvb,2,0.00611247339103489
31,mfvb,3,0
31,mfvb,4,0
31,mfvb,5,0.00611247339103489
31,mfvb,6,0
31,mfvb,7,0
31,mfvb,8,0
31,mfvb,9,0
31,mfvb,10,0
31,mfvb,11,0
31,mfvb,12,0.00550833834861241
31,mfvb,13,0
31,mfvb,14,0
31,mfvb,15,0.00550833834861241
31,mfvb,16,0
31,mcmc,1,0
31,mcmc,2,0.015219662795708
31,mcmc,3,0.00109882568176543
31,mcmc,4,0.000811780593015407
31,mcmc,5,0.015219662795708
31,mcmc,6,0
31,mcmc,7,0.00442974009247148
31,mcmc,8,0.00327227124053706
31,mcmc,9,0.00109882568176543
31,mcmc,10,0.00442974009247148
31,mcmc,11,0
31,mcmc,12,0.0179543211899648
31,mcmc,13,0.000811780593015407
31,mcmc,14,0.00327227124053706
31,mcmc,15,0.0179543211899648
31,mcmc,16,0
32,lrvb,1,0
32,lrvb,2,0.00051596374769267
32,lrvb,3,-0.000128154590801156
32,lrvb,4,-0.000109359364655066
32,lrvb,5,0.000515963747692677
32,lrvb,6,0
32,lrvb,7,-3.99481895535593e-05
32,lrvb,8,-3.40893650503344e-05
32,lrvb,9,-0.000128154590801173
32,lrvb,10,-3.99481895535662e-05
32,lrvb,11,0
32,lrvb,12,0.0120284809869111
32,lrvb,13,-0.000109359364655082
32,lrvb,14,-3.40893650503449e-05
32,lrvb,15,0.0120284809869111
32,lrvb,16,0
32,mfvb,1,0
32,mfvb,2,0.000257688965971344
32,mfvb,3,0
32,mfvb,4,0
32,mfvb,5,0.000257688965971344
32,mfvb,6,0
32,mfvb,7,0
32,mfvb,8,0
32,mfvb,9,0
32,mfvb,10,0
32,mfvb,11,0
32,mfvb,12,0.00465026442957749
32,mfvb,13,0
32,mfvb,14,0
32,mfvb,15,0.00465026442957749
32,mfvb,16,0
32,mcmc,1,0
32,mcmc,2,0.00054982770556675
32,mcmc,3,4.69833822197986e-05
32,mcmc,4,5.14151527397993e-05
32,mcmc,5,0.00054982770556675
32,mcmc,6,0
32,mcmc,7,-2.24941128420039e-05
32,mcmc,8,-1.93806528875324e-05
32,mcmc,9,4.69833822197986e-05
32,mcmc,10,-2.24941128420039e-05
32,mcmc,11,0
32,mcmc,12,0.0120582963510256
32,mcmc,13,5.14151527397993e-05
32,mcmc,14,-1.93806528875324e-05
32,mcmc,15,0.0120582963510256
32,mcmc,16,0
33,lrvb,1,0
33,lrvb,2,0.017903380567786
33,lrvb,3,0.00051020078180396
33,lrvb,4,0.000344201270968249
33,lrvb,5,0.017903380567786
33,lrvb,6,0
33,lrvb,7,0.00273368456567382
33,lrvb,8,0.00184424982377381
33,lrvb,9,0.000510200781804045
33,lrvb,10,0.00273368456567429
33,lrvb,11,0
33,lrvb,12,0.0174819947586185
33,lrvb,13,0.000344201270968302
33,lrvb,14,0.00184424982377412
33,lrvb,15,0.0174819947586185
33,lrvb,16,0
33,mfvb,1,0
33,mfvb,2,0.00757634299216563
33,mfvb,3,0
33,mfvb,4,0
33,mfvb,5,0.00757634299216563
33,mfvb,6,0
33,mfvb,7,0
33,mfvb,8,0
33,mfvb,9,0
33,mfvb,10,0
33,mfvb,11,0
33,mfvb,12,0.00588204183937077
33,mfvb,13,0
33,mfvb,14,0
33,mfvb,15,0.00588204183937077
33,mfvb,16,0
33,mcmc,1,0
33,mcmc,2,0.0190380245386851
33,mcmc,3,0.000438620006340789
33,mcmc,4,0.000281486689688585
33,mcmc,5,0.0190380245386851
33,mcmc,6,0
33,mcmc,7,0.00230423729665965
33,mcmc,8,0.00147372717498243
33,mcmc,9,0.000438620006340789
33,mcmc,10,0.00230423729665965
33,mcmc,11,0
33,mcmc,12,0.0180798340594232
33,mcmc,13,0.000281486689688585
33,mcmc,14,0.00147372717498243
33,mcmc,15,0.0180798340594232
33,mcmc,16,0
34,lrvb,1,0
34,lrvb,2,0.0164094917070343
34,lrvb,3,0.000174341270562875
34,lrvb,4,9.95387254473695e-05
34,lrvb,5,0.0164094917070343
34,lrvb,6,0
34,lrvb,7,0.000984444375720078
34,lrvb,8,0.000562060481242554
34,lrvb,9,0.00017434127056295
34,lrvb,10,0.000984444375720716
34,lrvb,11,0
34,lrvb,12,0.0211482830403297
34,lrvb,13,9.95387254474071e-05
34,lrvb,14,0.000562060481242896
34,lrvb,15,0.0211482830403297
34,lrvb,16,0
34,mfvb,1,0
34,mfvb,2,0.00686790869233492
34,mfvb,3,0
34,mfvb,4,0
34,mfvb,5,0.00686790869233492
34,mfvb,6,0
34,mfvb,7,0
34,mfvb,8,0
34,mfvb,9,0
34,mfvb,10,0
34,mfvb,11,0
34,mfvb,12,0.00695036465086523
34,mfvb,13,0
34,mfvb,14,0
34,mfvb,15,0.00695036465086523
34,mfvb,16,0
34,mcmc,1,0
34,mcmc,2,0.0163444868776133
34,mcmc,3,0.000448500721254613
34,mcmc,4,0.00026307768136991
34,mcmc,5,0.0163444868776133
34,mcmc,6,0
34,mcmc,7,0.00251253300157824
34,mcmc,8,0.00147224835102735
34,mcmc,9,0.000448500721254613
34,mcmc,10,0.00251253300157824
34,mcmc,11,0
34,mcmc,12,0.02024167030761
34,mcmc,13,0.00026307768136991
34,mcmc,14,0.00147224835102735
34,mcmc,15,0.02024167030761
34,mcmc,16,0
35,lrvb,1,0
35,lrvb,2,0.0120537635750078
35,lrvb,3,0.000772309762256655
35,lrvb,4,0.000589604270627404
35,lrvb,5,0.0120537635750078
35,lrvb,6,0
35,lrvb,7,0.00246992034848851
35,lrvb,8,0.00188561074422158
35,lrvb,9,0.000772309762256657
35,lrvb,10,0.00246992034848853
35,lrvb,11,0
35,lrvb,12,0.0173242241329942
35,lrvb,13,0.000589604270627403
35,lrvb,14,0.00188561074422158
35,lrvb,15,0.0173242241329942
35,lrvb,16,0
35,mfvb,1,0
35,mfvb,2,0.00512817116461175
35,mfvb,3,0
35,mfvb,4,0
35,mfvb,5,0.00512817116461175
35,mfvb,6,0
35,mfvb,7,0
35,mfvb,8,0
35,mfvb,9,0
35,mfvb,10,0
35,mfvb,11,0
35,mfvb,12,0.00519792924080256
35,mfvb,13,0
35,mfvb,14,0
35,mfvb,15,0.00519792924080256
35,mfvb,16,0
35,mcmc,1,0
35,mcmc,2,0.0125426316068976
35,mcmc,3,0.000522658565788856
35,mcmc,4,0.000421038287385728
35,mcmc,5,0.0125426316068976
35,mcmc,6,0
35,mcmc,7,0.00165508621613008
35,mcmc,8,0.00133519590186249
35,mcmc,9,0.000522658565788856
35,mcmc,10,0.00165508621613008
35,mcmc,11,0
35,mcmc,12,0.0177386159791577
35,mcmc,13,0.000421038287385728
35,mcmc,14,0.00133519590186249
35,mcmc,15,0.0177386159791577
35,mcmc,16,0
36,lrvb,1,0
36,lrvb,2,0.00845869488946278
36,lrvb,3,0.00160882763743117
36,lrvb,4,0.000485660331590978
36,lrvb,5,0.00845869488946277
36,lrvb,6,0
36,lrvb,7,0.00824367957213813
36,lrvb,8,0.00248853765399444
36,lrvb,9,0.00160882763743178
36,lrvb,10,0.00824367957214141
36,lrvb,11,0
36,lrvb,12,0.0604579237117843
36,lrvb,13,0.000485660331591157
36,lrvb,14,0.00248853765399539
36,lrvb,15,0.0604579237117843
36,lrvb,16,0
36,mfvb,1,0
36,mfvb,2,0.00322825388337412
36,mfvb,3,0
36,mfvb,4,0
36,mfvb,5,0.00322825388337412
36,mfvb,6,0
36,mfvb,7,0
36,mfvb,8,0
36,mfvb,9,0
36,mfvb,10,0
36,mfvb,11,0
36,mfvb,12,0.0131454768717855
36,mfvb,13,0
36,mfvb,14,0
36,mfvb,15,0.0131454768717855
36,mfvb,16,0
36,mcmc,1,0
36,mcmc,2,0.00890661515255122
36,mcmc,3,0.00185875712390047
36,mcmc,4,0.000566031571743234
36,mcmc,5,0.00890661515255122
36,mcmc,6,0
36,mcmc,7,0.00942414607699939
36,mcmc,8,0.00286967754044118
36,mcmc,9,0.00185875712390047
36,mcmc,10,0.00942414607699939
36,mcmc,11,0
36,mcmc,12,0.0651242799653872
36,mcmc,13,0.000566031571743234
36,mcmc,14,0.00286967754044118
36,mcmc,15,0.0651242799653872
36,mcmc,16,0
37,lrvb,1,0
37,lrvb,2,0.00439945634784357
37,lrvb,3,0.00101801030331442
37,lrvb,4,0.000151120930963032
37,lrvb,5,0.00439945634784357
37,lrvb,6,0
37,lrvb,7,0.00494163607264266
37,lrvb,8,0.000733572775586747
37,lrvb,9,0.00101801030331439
37,lrvb,10,0.00494163607264246
37,lrvb,11,0
37,lrvb,12,0.168960102311938
37,lrvb,13,0.000151120930963028
37,lrvb,14,0.000733572775586712
37,lrvb,15,0.168960102311938
37,lrvb,16,0
37,mfvb,1,0
37,mfvb,2,0.00151286564164765
37,mfvb,3,0
37,mfvb,4,0
37,mfvb,5,0.00151286564164765
37,mfvb,6,0
37,mfvb,7,0
37,mfvb,8,0
37,mfvb,9,0
37,mfvb,10,0
37,mfvb,11,0
37,mfvb,12,0.0267317267046157
37,mfvb,13,0
37,mfvb,14,0
37,mfvb,15,0.0267317267046157
37,mfvb,16,0
37,mcmc,1,0
37,mcmc,2,0.00435628045385444
37,mcmc,3,0.00270691963125217
37,mcmc,4,0.00039291859246073
37,mcmc,5,0.00435628045385444
37,mcmc,6,0
37,mcmc,7,0.0131493301553877
37,mcmc,8,0.00190905718942761
37,mcmc,9,0.00270691963125217
37,mcmc,10,0.0131493301553877
37,mcmc,11,0
37,mcmc,12,0.213971546125538
37,mcmc,13,0.00039291859246073
37,mcmc,14,0.00190905718942761
37,mcmc,15,0.213971546125538
37,mcmc,16,0
38,lrvb,1,0
38,lrvb,2,0.00656683120707704
38,lrvb,3,0.00329423983107005
38,lrvb,4,0.00112366636325612
38,lrvb,5,0.00656683120707703
38,lrvb,6,0
38,lrvb,7,0.0105321593220028
38,lrvb,8,0.00359252324344116
38,lrvb,9,0.00329423983106997
38,lrvb,10,0.0105321593220025
38,lrvb,11,0
38,lrvb,12,0.0725126647336295
38,lrvb,13,0.00112366636325609
38,lrvb,14,0.00359252324344109
38,lrvb,15,0.0725126647336296
38,lrvb,16,0
38,mfvb,1,0
38,mfvb,2,0.00227664124409368
38,mfvb,3,0
38,mfvb,4,0
38,mfvb,5,0.00227664124409368
38,mfvb,6,0
38,mfvb,7,0
38,mfvb,8,0
38,mfvb,9,0
38,mfvb,10,0
38,mfvb,11,0
38,mfvb,12,0.0116336847924711
38,mfvb,13,0
38,mfvb,14,0
38,mfvb,15,0.0116336847924711
38,mfvb,16,0
38,mcmc,1,0
38,mcmc,2,0.00709557357267371
38,mcmc,3,0.0035779704461159
38,mcmc,4,0.00119637162416639
38,mcmc,5,0.00709557357267371
38,mcmc,6,0
38,mcmc,7,0.011333060174522
38,mcmc,8,0.00378511389824128
38,mcmc,9,0.0035779704461159
38,mcmc,10,0.011333060174522
38,mcmc,11,0
38,mcmc,12,0.0798910259662941
38,mcmc,13,0.00119637162416639
38,mcmc,14,0.00378511389824128
38,mcmc,15,0.0798910259662941
38,mcmc,16,0
39,lrvb,1,0
39,lrvb,2,0.0162876968125901
39,lrvb,3,0.000522535826695566
39,lrvb,4,0.000349971335881997
39,lrvb,5,0.0162876968125901
39,lrvb,6,0
39,lrvb,7,0.00255814258589291
39,lrvb,8,0.00171333051711145
39,lrvb,9,0.000522535826695548
39,lrvb,10,0.00255814258589279
39,lrvb,11,0
39,lrvb,12,0.0177781361963801
39,lrvb,13,0.000349971335881989
39,lrvb,14,0.00171333051711138
39,lrvb,15,0.0177781361963801
39,lrvb,16,0
39,mfvb,1,0
39,mfvb,2,0.00687718303706111
39,mfvb,3,0
39,mfvb,4,0
39,mfvb,5,0.00687718303706111
39,mfvb,6,0
39,mfvb,7,0
39,mfvb,8,0
39,mfvb,9,0
39,mfvb,10,0
39,mfvb,11,0
39,mfvb,12,0.00592492771619076
