sim.id,measurement,method,variable,component,value
11,cov,lrvb,cov_log_nu_beta1,-1,0.00258153344167744
11,cov,mfvb,cov_log_nu_beta1,-1,0
11,cov,lrvb,cov_log_nu_beta2,-1,-0.000903675538805166
11,cov,mfvb,cov_log_nu_beta2,-1,0
11,cov,lrvb,cov_log_nu_tau,-1,-0.000634057190905801
11,cov,mfvb,cov_log_nu_tau,-1,0
11,cov,lrvb,cov_log_nu_log_tau,-1,-0.00140500378936724
11,cov,mfvb,cov_log_nu_log_tau,-1,0
11,cov,lrvb,cov_log_nu_nu,-1,0.177155610186524
11,cov,mfvb,cov_log_nu_nu,-1,0.108819963067575
12,mean,truth,tau,-1,0.382294766273106
12,mean,mfvb,tau,-1,0.378252306765128
12,sd,mfvb,tau,-1,0.0306803133747141
12,sd,lrvb,tau,-1,0.0321444813503183
12,mean,truth,nu,-1,3.29881730751813
12,mean,mfvb,nu,-1,2.04668651646705
12,sd,mfvb,nu,-1,0.496394393524772
12,sd,lrvb,nu,-1,0.671497932095413
12,mean,truth,log_tau,-1,-0.961563328477833
12,mean,mfvb,log_tau,-1,-0.975486908360071
12,sd,mfvb,log_tau,-1,0.0812442988841875
12,sd,lrvb,log_tau,-1,0.0851090998514885
12,mean,truth,log_nu,-1,1.19356401257362
12,mean,mfvb,log_nu,-1,0.686522136314692
12,sd,mfvb,log_nu,-1,0.246145350155633
12,sd,lrvb,log_nu,-1,0.330767636501959
12,mean,truth,beta,1,1.43442925113902
12,mean,mfvb,beta,1,1.24302019300182
12,sd,mfvb,beta,1,0.0982305345196757
12,sd,lrvb,beta,1,0.15471655367334
12,mean,truth,beta,2,1.97330897507987
12,mean,mfvb,beta,2,2.07386486306423
12,sd,mfvb,beta,2,0.0916443500069606
12,sd,lrvb,beta,2,0.0945256320408517
12,mean,truth,gamma,1,0.0341472922979662
12,mean,mfvb,gamma,1,-0.0448837759562919
12,sd,mfvb,gamma,1,0.402453088286555
12,sd,lrvb,gamma,1,0.411728060825825
12,mean,truth,gamma,2,-0.103313009319092
12,mean,mfvb,gamma,2,0.355614460840095
12,sd,mfvb,gamma,2,0.301632929614878
12,sd,lrvb,gamma,2,0.317731649681475
12,mean,truth,gamma,3,-0.227362810379294
12,mean,mfvb,gamma,3,-0.156949414326972
12,sd,mfvb,gamma,3,0.351195008895464
12,sd,lrvb,gamma,3,0.364891659139862
12,mean,truth,gamma,4,0.694799022165506
12,mean,mfvb,gamma,4,0.0130619631486642
12,sd,mfvb,gamma,4,0.400584598714669
12,sd,lrvb,gamma,4,0.408854317186766
12,mean,truth,gamma,5,-0.706257522324564
12,mean,mfvb,gamma,5,-0.0785342316540108
12,sd,mfvb,gamma,5,0.33174539827285
12,sd,lrvb,gamma,5,0.347334086146796
12,mean,truth,gamma,6,-0.0446044730796677
12,mean,mfvb,gamma,6,-0.339496314274652
12,sd,mfvb,gamma,6,0.495158954603226
12,sd,lrvb,gamma,6,0.5033957802877
12,mean,truth,gamma,7,0.066786335654453
12,mean,mfvb,gamma,7,-0.223024295038557
12,sd,mfvb,gamma,7,0.516574375657312
12,sd,lrvb,gamma,7,0.520911481586959
12,mean,truth,gamma,8,-0.425532176243256
12,mean,mfvb,gamma,8,-0.525265702546708
12,sd,mfvb,gamma,8,0.347042337781414
12,sd,lrvb,gamma,8,0.36451247062994
12,mean,truth,gamma,9,0.3010268133201
12,mean,mfvb,gamma,9,0.806915079050248
12,sd,mfvb,gamma,9,0.324499566985732
12,sd,lrvb,gamma,9,0.344811693429978
12,mean,truth,gamma,10,0.171664402200662
12,mean,mfvb,gamma,10,0.538000038460413
12,sd,mfvb,gamma,10,0.428142919361396
12,sd,lrvb,gamma,10,0.440155514613777
12,mean,truth,gamma,11,0.137727950132404
12,mean,mfvb,gamma,11,-0.486054930359455
12,sd,mfvb,gamma,11,0.399006377300216
12,sd,lrvb,gamma,11,0.411780204245401
12,mean,truth,gamma,12,0.450622846486272
12,mean,mfvb,gamma,12,0.350341455154525
12,sd,mfvb,gamma,12,0.5339673646234
12,sd,lrvb,gamma,12,0.540598701216653
12,mean,truth,gamma,13,-0.68564535317127
12,mean,mfvb,gamma,13,-0.419325478546925
12,sd,mfvb,gamma,13,0.37902751350418
12,sd,lrvb,gamma,13,0.390155964530737
12,mean,truth,gamma,14,0.852814793429528
12,mean,mfvb,gamma,14,0.949125585470822
12,sd,mfvb,gamma,14,0.44679099372542
12,sd,lrvb,gamma,14,0.473060433180203
12,mean,truth,gamma,15,-0.4595907003691
12,mean,mfvb,gamma,15,-0.555124465280657
12,sd,mfvb,gamma,15,0.464670400368651
12,sd,lrvb,gamma,15,0.479740470507244
12,mean,truth,gamma,16,-0.615142015847253
12,mean,mfvb,gamma,16,-0.16430678736345
12,sd,mfvb,gamma,16,0.402029494449607
12,sd,lrvb,gamma,16,0.414563237022758
12,mean,truth,gamma,17,-0.272301616235712
12,mean,mfvb,gamma,17,-0.428939610697324
12,sd,mfvb,gamma,17,0.459527900670214
12,sd,lrvb,gamma,17,0.470471762307712
12,mean,truth,gamma,18,-0.600087427998423
12,mean,mfvb,gamma,18,-0.645354911767419
12,sd,mfvb,gamma,18,0.480525240033434
12,sd,lrvb,gamma,18,0.498365259255383
12,mean,truth,gamma,19,0.371848098017037
12,mean,mfvb,gamma,19,0.272995867598507
12,sd,mfvb,gamma,19,0.491612760693348
12,sd,lrvb,gamma,19,0.498975793057586
12,mean,truth,gamma,20,0.46708598294133
12,mean,mfvb,gamma,20,0.0833248171458826
12,sd,mfvb,gamma,20,0.400707292009008
12,sd,lrvb,gamma,20,0.410082539812309
12,mean,truth,gamma,21,-0.450418516701945
12,mean,mfvb,gamma,21,-0.71325309867972
12,sd,mfvb,gamma,21,0.53529895842029
12,sd,lrvb,gamma,21,0.561216342162876
12,mean,truth,gamma,22,0.120709523885703
12,mean,mfvb,gamma,22,-0.179590387292165
12,sd,mfvb,gamma,22,0.382932911713398
12,sd,lrvb,gamma,22,0.399451547956308
12,mean,truth,gamma,23,0.171459771452995
12,mean,mfvb,gamma,23,-0.246604905850814
12,sd,mfvb,gamma,23,0.382137998242444
12,sd,lrvb,gamma,23,0.387915604609932
12,mean,truth,gamma,24,-0.281186463136134
12,mean,mfvb,gamma,24,-0.470361792865308
12,sd,mfvb,gamma,24,0.425606404000301
12,sd,lrvb,gamma,24,0.439586930465607
12,mean,truth,gamma,25,0.352466639415163
12,mean,mfvb,gamma,25,0.530120357454948
12,sd,mfvb,gamma,25,0.401506092665344
12,sd,lrvb,gamma,25,0.410853527687411
12,mean,truth,gamma,26,0.404406407479549
12,mean,mfvb,gamma,26,0.653676661266146
12,sd,mfvb,gamma,26,0.306177887281131
12,sd,lrvb,gamma,26,0.327738743420504
12,mean,truth,gamma,27,0.221212167063908
12,mean,mfvb,gamma,27,0.25781617307242
12,sd,mfvb,gamma,27,0.315995484773703
12,sd,lrvb,gamma,27,0.335024652140331
12,mean,truth,gamma,28,-1.06400666049957
12,mean,mfvb,gamma,28,-0.96096146285586
12,sd,mfvb,gamma,28,0.367401109992557
12,sd,lrvb,gamma,28,0.389839974509831
12,mean,truth,gamma,29,-0.318666961576824
12,mean,mfvb,gamma,29,-0.14181066353075
12,sd,mfvb,gamma,29,0.460043417295707
12,sd,lrvb,gamma,29,0.467676772956141
12,mean,truth,gamma,30,-0.286796442426715
12,mean,mfvb,gamma,30,-0.913875723314414
12,sd,mfvb,gamma,30,0.450386566715859
12,sd,lrvb,gamma,30,0.478240866379743
12,cov,lrvb,cov_beta2_beta1,-1,0.000443768025056198
12,cov,mfvb,cov_beta2_beta1,-1,8.39342274722588e-05
12,cov,lrvb,cov_tau_beta1,-1,0.000165269129352668
12,cov,mfvb,cov_tau_beta1,-1,0
12,cov,lrvb,cov_tau_beta2,-1,3.84178150829785e-05
12,cov,mfvb,cov_tau_beta2,-1,0
12,cov,lrvb,cov_log_tau_beta1,-1,0.00043692827881494
12,cov,mfvb,cov_log_tau_beta1,-1,0
12,cov,lrvb,cov_log_tau_beta2,-1,0.000101566637918306
12,cov,mfvb,cov_log_tau_beta2,-1,0
12,cov,lrvb,cov_log_tau_tau,-1,0.00273168904141689
12,cov,mfvb,cov_log_tau_tau,-1,0.00248850201819163
12,cov,lrvb,cov_nu_beta1,-1,-0.0103250859321903
12,cov,mfvb,cov_nu_beta1,-1,0
12,cov,lrvb,cov_nu_beta2,-1,-0.00218990938158398
12,cov,mfvb,cov_nu_beta2,-1,0
12,cov,lrvb,cov_nu_tau,-1,-0.00138741073590734
12,cov,mfvb,cov_nu_tau,-1,0
12,cov,lrvb,cov_nu_log_tau,-1,-0.00366795049519378
12,cov,mfvb,cov_nu_log_tau,-1,0
12,cov,lrvb,cov_log_nu_beta1,-1,-0.00504478133271392
12,cov,mfvb,cov_log_nu_beta1,-1,0
12,cov,lrvb,cov_log_nu_beta2,-1,-0.0010699779199035
12,cov,mfvb,cov_log_nu_beta2,-1,0
12,cov,lrvb,cov_log_nu_tau,-1,-0.000677881407213384
12,cov,mfvb,cov_log_nu_tau,-1,0
12,cov,lrvb,cov_log_nu_log_tau,-1,-0.00179214084115105
12,cov,mfvb,cov_log_nu_log_tau,-1,0
12,cov,lrvb,cov_log_nu_nu,-1,0.220311937944833
12,cov,mfvb,cov_log_nu_nu,-1,0.120393324498062
13,mean,truth,tau,-1,0.616266415441845
13,mean,mfvb,tau,-1,0.611301203010593
13,sd,mfvb,tau,-1,0.0495830749456616
13,sd,lrvb,tau,-1,0.0522051732703721
13,mean,truth,nu,-1,2.14663850451725
13,mean,mfvb,nu,-1,1.77645523101423
13,sd,mfvb,nu,-1,0.430853679803099
13,sd,lrvb,nu,-1,0.526549886440035
13,mean,truth,log_tau,-1,-0.484075916346188
13,mean,mfvb,log_tau,-1,-0.495458554542521
13,sd,mfvb,log_tau,-1,0.0812442988841875
13,sd,lrvb,log_tau,-1,0.0855269714883318
13,mean,truth,log_nu,-1,0.763903132348396
13,mean,mfvb,log_nu,-1,0.544919919765171
13,sd,mfvb,log_nu,-1,0.246145350155633
13,sd,lrvb,log_nu,-1,0.299365694637875
13,mean,truth,beta,1,2.0778981283087
13,mean,mfvb,beta,1,2.07411125236613
13,sd,mfvb,beta,1,0.0772839971090472
13,sd,lrvb,beta,1,0.138073332720476
13,mean,truth,beta,2,2.11663444952666
13,mean,mfvb,beta,2,2.01080180380067
13,sd,mfvb,beta,2,0.0721005219077651
13,sd,lrvb,beta,2,0.0748522618902584
13,mean,truth,gamma,1,-0.00370922619217384
13,mean,mfvb,gamma,1,-0.337090974195233
13,sd,mfvb,gamma,1,0.344076615333642
13,sd,lrvb,gamma,1,0.356410560335562
13,mean,truth,gamma,2,0.791211789140209
13,mean,mfvb,gamma,2,0.318571988939256
13,sd,mfvb,gamma,2,0.248208860229255
13,sd,lrvb,gamma,2,0.26676774018129
13,mean,truth,gamma,3,0.49053260479679
13,mean,mfvb,gamma,3,0.496692032810214
13,sd,mfvb,gamma,3,0.293965768070338
13,sd,lrvb,gamma,3,0.310391263821169
13,mean,truth,gamma,4,-0.451539455613892
13,mean,mfvb,gamma,4,0.0115690346274141
13,sd,mfvb,gamma,4,0.342191937835647
13,sd,lrvb,gamma,4,0.352871262852292
13,mean,truth,gamma,5,0.40599669583859
13,mean,mfvb,gamma,5,0.28596163976141
13,sd,mfvb,gamma,5,0.275727883905652
13,sd,lrvb,gamma,5,0.293985348128245
13,mean,truth,gamma,6,0.619131476149561
13,mean,mfvb,gamma,6,0.378700142948954
13,sd,mfvb,gamma,6,0.44454276129737
13,sd,lrvb,gamma,6,0.452411377455482
13,mean,truth,gamma,7,0.350982791790163
13,mean,mfvb,gamma,7,0.558975412585678
13,sd,mfvb,gamma,7,0.470097025838563
13,sd,lrvb,gamma,7,0.478542771956748
13,mean,truth,gamma,8,-0.835422288685237
13,mean,mfvb,gamma,8,-1.22577858914506
13,sd,mfvb,gamma,8,0.290039023066169
13,sd,lrvb,gamma,8,0.311744951235435
13,mean,truth,gamma,9,-0.109465079440075
13,mean,mfvb,gamma,9,0.549061585354423
13,sd,mfvb,gamma,9,0.269029828977925
13,sd,lrvb,gamma,9,0.289707126994602
13,mean,truth,gamma,10,0.444814859081206
13,mean,mfvb,gamma,10,0.45830358910387
13,sd,mfvb,gamma,10,0.370490900759278
13,sd,lrvb,gamma,10,0.382238585908197
13,mean,truth,gamma,11,0.254565919209141
13,mean,mfvb,gamma,11,0.681748128783533
13,sd,mfvb,gamma,11,0.340603724181885
13,sd,lrvb,gamma,11,0.353362403031513
13,mean,truth,gamma,12,-0.332660106189587
13,mean,mfvb,gamma,12,0.0323884723154543
13,sd,mfvb,gamma,12,0.491654519855035
13,sd,lrvb,gamma,12,0.496124650833683
13,mean,truth,gamma,13,-0.169496954636519
13,mean,mfvb,gamma,13,-0.285216663032566
13,sd,mfvb,gamma,13,0.320779313116888
13,sd,lrvb,gamma,13,0.331029810912928
13,mean,truth,gamma,14,-0.929675006215402
13,mean,mfvb,gamma,14,-0.957463964822171
13,sd,mfvb,gamma,14,0.390295991907454
13,sd,lrvb,gamma,14,0.411782002251544
13,mean,truth,gamma,15,0.0697179161669365
13,mean,mfvb,gamma,15,-0.42225439098693
13,sd,mfvb,gamma,15,0.409835431508035
13,sd,lrvb,gamma,15,0.420441157989238
13,mean,truth,gamma,16,-0.0955433645398366
13,mean,mfvb,gamma,16,-0.377500728226448
13,sd,mfvb,gamma,16,0.343648935491679
13,sd,lrvb,gamma,16,0.359575950550319
13,mean,truth,gamma,17,-0.571963794614907
13,mean,mfvb,gamma,17,0.39537807463229
13,sd,mfvb,gamma,17,0.404157386557973
13,sd,lrvb,gamma,17,0.413339008966893
13,mean,truth,gamma,18,0.506816084603164
13,mean,mfvb,gamma,18,0.0627475966883942
13,sd,mfvb,gamma,18,0.427653421479523
13,sd,lrvb,gamma,18,0.43535012753418
13,mean,truth,gamma,19,1.04730636735821
13,mean,mfvb,gamma,19,0.94348377680849
13,sd,mfvb,gamma,19,0.440409077263316
13,sd,lrvb,gamma,19,0.460391807844105
13,mean,truth,gamma,20,-0.324795170610488
13,mean,mfvb,gamma,20,-0.292785306550733
13,sd,mfvb,gamma,20,0.342315548769033
13,sd,lrvb,gamma,20,0.355003195227023
13,mean,truth,gamma,21,-0.874605827886938
13,mean,mfvb,gamma,21,-0.41438596695403
13,sd,mfvb,gamma,21,0.49333674355649
13,sd,lrvb,gamma,21,0.504321428769988
13,mean,truth,gamma,22,-0.812738352860422
13,mean,mfvb,gamma,22,-0.247619251515399
13,sd,mfvb,gamma,22,0.324614695860844
13,sd,lrvb,gamma,22,0.344304062794341
13,mean,truth,gamma,23,0.625566823305292
13,mean,mfvb,gamma,23,0.492935265443137
13,sd,mfvb,gamma,23,0.323832506279777
13,sd,lrvb,gamma,23,0.330753942666873
13,mean,truth,gamma,24,-1.07089064255167
13,mean,mfvb,gamma,24,-1.03351121214295
13,sd,mfvb,gamma,24,0.367839539722606
13,sd,lrvb,gamma,24,0.387404551205515
13,mean,truth,gamma,25,1.23009414357908
13,mean,mfvb,gamma,25,1.12701796209543
13,sd,mfvb,gamma,25,0.343120822445207
13,sd,lrvb,gamma,25,0.358369470266725
13,mean,truth,gamma,26,0.0323511095477015
13,mean,mfvb,gamma,26,-0.293364680450266
13,sd,mfvb,gamma,26,0.252310438370839
13,sd,lrvb,gamma,26,0.275829607321734
13,mean,truth,gamma,27,0.532089286815307
13,mean,mfvb,gamma,27,0.719032712429165
13,sd,mfvb,gamma,27,0.261231716772688
13,sd,lrvb,gamma,27,0.284654241770556
13,mean,truth,gamma,28,0.567863131225736
13,mean,mfvb,gamma,28,0.193406706146562
13,sd,mfvb,gamma,28,0.309470340969084
13,sd,lrvb,gamma,28,0.321349041329179
13,mean,truth,gamma,29,0.646117056412245
13,mean,mfvb,gamma,29,0.12442010778115
13,sd,mfvb,gamma,29,0.404724428507153
13,sd,lrvb,gamma,29,0.414026929938041
13,mean,truth,gamma,30,-0.808527876584374
13,mean,mfvb,gamma,30,-1.32386733541443
13,sd,mfvb,gamma,30,0.394180527476419
13,sd,lrvb,gamma,30,0.420172089499615
13,cov,lrvb,cov_beta2_beta1,-1,0.000335213449651488
13,cov,mfvb,cov_beta2_beta1,-1,5.19713860845815e-05
13,cov,lrvb,cov_tau_beta1,-1,3.683197378744e-05
13,cov,mfvb,cov_tau_beta1,-1,0
13,cov,lrvb,cov_tau_beta2,-1,2.59470736414908e-05
13,cov,mfvb,cov_tau_beta2,-1,0
13,cov,lrvb,cov_log_tau_beta1,-1,6.0251760680407e-05
13,cov,mfvb,cov_log_tau_beta1,-1,0
13,cov,lrvb,cov_log_tau_beta2,-1,4.24456446571741e-05
13,cov,mfvb,cov_log_tau_beta2,-1,0
13,cov,lrvb,cov_log_tau_tau,-1,0.00445832611283499
13,cov,mfvb,cov_log_tau_tau,-1,0.00402171844085916
13,cov,lrvb,cov_nu_beta1,-1,-0.00057870766159237
13,cov,mfvb,cov_nu_beta1,-1,0
13,cov,lrvb,cov_nu_beta2,-1,-0.000623671199410549
13,cov,mfvb,cov_nu_beta2,-1,0
13,cov,lrvb,cov_nu_tau,-1,-0.00142389674972123
13,cov,mfvb,cov_nu_tau,-1,0
13,cov,lrvb,cov_nu_log_tau,-1,-0.00232928831598677
13,cov,mfvb,cov_nu_log_tau,-1,0
13,cov,lrvb,cov_log_nu_beta1,-1,-0.00032576540713721
13,cov,mfvb,cov_log_nu_beta1,-1,0
13,cov,lrvb,cov_log_nu_beta2,-1,-0.00035107622670258
13,cov,mfvb,cov_log_nu_beta2,-1,0
13,cov,lrvb,cov_log_nu_tau,-1,-0.000801538212087838
13,cov,mfvb,cov_log_nu_tau,-1,0
13,cov,lrvb,cov_log_nu_log_tau,-1,-0.00131120012219892
13,cov,mfvb,cov_log_nu_log_tau,-1,0
13,cov,lrvb,cov_log_nu_nu,-1,0.156071922370777
13,cov,mfvb,cov_log_nu_nu,-1,0.104497366530249
14,mean,truth,tau,-1,0.513319192022251
14,mean,mfvb,tau,-1,0.538466910407516
14,sd,mfvb,tau,-1,0.0436754337190991
14,sd,lrvb,tau,-1,0.0451882243686269
14,mean,truth,nu,-1,3.95293244060458
14,mean,mfvb,nu,-1,3.39710036807781
14,sd,mfvb,nu,-1,0.823917861082909
14,sd,lrvb,nu,-1,1.01346514200605
14,mean,truth,log_tau,-1,-0.666857420630627
14,mean,mfvb,log_tau,-1,-0.622322312532525
14,sd,mfvb,log_tau,-1,0.0812442988841875
14,sd,lrvb,log_tau,-1,0.0840492739857126
14,mean,truth,log_nu,-1,1.37445769350434
14,mean,mfvb,log_nu,-1,1.19322221910618
14,sd,mfvb,log_nu,-1,0.246145350155633
14,sd,lrvb,log_nu,-1,0.301274345458993
14,mean,truth,beta,1,2.83206659338512
14,mean,mfvb,beta,1,2.7412618941789
14,sd,mfvb,beta,1,0.0823417602310747
14,sd,lrvb,beta,1,0.125111072754265
14,mean,truth,beta,2,2.63136611183512
14,mean,mfvb,beta,2,2.46145293402685
14,sd,mfvb,beta,2,0.0768194606307422
14,sd,lrvb,beta,2,0.0790366674693433
14,mean,truth,gamma,1,0.307400455527615
14,mean,mfvb,gamma,1,0.204999084916676
14,sd,mfvb,gamma,1,0.328396052276888
14,sd,lrvb,gamma,1,0.336038119931526
14,mean,truth,gamma,2,-0.507066382757316
14,mean,mfvb,gamma,2,-0.681337466606231
14,sd,mfvb,gamma,2,0.24898971913533
14,sd,lrvb,gamma,2,0.264026966092464
14,mean,truth,gamma,3,-0.51996421075655
14,mean,mfvb,gamma,3,-0.0460981044207703
14,sd,mfvb,gamma,3,0.288368936230881
14,sd,lrvb,gamma,3,0.297957516683686
14,mean,truth,gamma,4,0.269333218261718
14,mean,mfvb,gamma,4,0.239010347173901
14,sd,mfvb,gamma,4,0.326950367412189
14,sd,lrvb,gamma,4,0.334294458844774
14,mean,truth,gamma,5,-0.171606524826112
14,mean,mfvb,gamma,5,-0.104686436957052
14,sd,mfvb,gamma,5,0.272990385156592
14,sd,lrvb,gamma,5,0.284411899973622
14,mean,truth,gamma,6,0.149860067542241
14,mean,mfvb,gamma,6,-0.0781559731264471
14,sd,mfvb,gamma,6,0.3987370829635
14,sd,lrvb,gamma,6,0.401655463407218
14,mean,truth,gamma,7,-0.160323801732491
14,mean,mfvb,gamma,7,-0.368570030946187
14,sd,mfvb,gamma,7,0.4145765211952
14,sd,lrvb,gamma,7,0.42119450246618
14,mean,truth,gamma,8,-0.965301617308188
14,mean,mfvb,gamma,8,-0.416750869207861
14,sd,mfvb,gamma,8,0.285093915542747
14,sd,lrvb,gamma,8,0.296755670091993
14,mean,truth,gamma,9,0.252806946677595
14,mean,mfvb,gamma,9,0.335687631634103
14,sd,mfvb,gamma,9,0.267235954792888
14,sd,lrvb,gamma,9,0.281364012711168
14,mean,truth,gamma,10,0.531868138019857
14,mean,mfvb,gamma,10,0.233912037321654
14,sd,mfvb,gamma,10,0.348164802493645
14,sd,lrvb,gamma,10,0.355207168716958
14,mean,truth,gamma,11,0.0930444075314218
14,mean,mfvb,gamma,11,0.384685727226507
14,sd,mfvb,gamma,11,0.32572845338901
14,sd,lrvb,gamma,11,0.334683921670597
14,mean,truth,gamma,12,-0.819269440705575
14,mean,mfvb,gamma,12,0.153155628424114
14,sd,mfvb,gamma,12,0.427321197280918
14,sd,lrvb,gamma,12,0.430384859005365
14,mean,truth,gamma,13,-0.0192707891171201
14,mean,mfvb,gamma,13,-0.209614752740948
14,sd,mfvb,gamma,13,0.310196537930819
14,sd,lrvb,gamma,13,0.316453505492869
14,mean,truth,gamma,14,-0.329837207449609
14,mean,mfvb,gamma,14,0.103521244068884
14,sd,mfvb,gamma,14,0.362385360376267
14,sd,lrvb,gamma,14,0.369694196297521
14,mean,truth,gamma,15,0.203092801226028
14,mean,mfvb,gamma,15,0.254467463908959
14,sd,mfvb,gamma,15,0.37591405535287
14,sd,lrvb,gamma,15,0.382394846946504
14,mean,truth,gamma,16,-0.379335164860914
14,mean,mfvb,gamma,16,-0.592679088554638
14,sd,mfvb,gamma,16,0.328068401777769
14,sd,lrvb,gamma,16,0.342361356916959
14,mean,truth,gamma,17,-0.0344750874202392
14,mean,mfvb,gamma,17,0.095669213001616
14,sd,mfvb,gamma,17,0.372033681952534
14,sd,lrvb,gamma,17,0.376301538095711
14,mean,truth,gamma,18,1.68713303328403
14,mean,mfvb,gamma,18,0.213906610151856
14,sd,mfvb,gamma,18,0.387822014896956
14,sd,lrvb,gamma,18,0.393476563779363
14,mean,truth,gamma,19,-0.407557726968938
14,mean,mfvb,gamma,19,0.190318338391927
14,sd,mfvb,gamma,19,0.39609878471037
14,sd,lrvb,gamma,19,0.401663926799335
14,mean,truth,gamma,20,0.247940313484279
14,mean,mfvb,gamma,20,0.208102240421434
14,sd,mfvb,gamma,20,0.327045329603727
14,sd,lrvb,gamma,20,0.334958970749079
14,mean,truth,gamma,21,0.411396981961349
14,mean,mfvb,gamma,21,-0.366006698391536
14,sd,mfvb,gamma,21,0.428292433519494
14,sd,lrvb,gamma,21,0.437175888645412
14,mean,truth,gamma,22,0.365081512616223
14,mean,mfvb,gamma,22,-0.0416593923414398
14,sd,mfvb,gamma,22,0.313241824782155
14,sd,lrvb,gamma,22,0.324636350738615
14,mean,truth,gamma,23,-0.0659672422530009
14,mean,mfvb,gamma,23,-0.0430693702219187
14,sd,mfvb,gamma,23,0.312622337212267
14,sd,lrvb,gamma,23,0.315915917503772
14,mean,truth,gamma,24,-0.664540452416141
14,mean,mfvb,gamma,24,-0.0656553105286809
14,sd,mfvb,gamma,24,0.346221998056203
14,sd,lrvb,gamma,24,0.35239837243584
14,mean,truth,gamma,25,0.463975944449729
14,mean,mfvb,gamma,25,0.374895429570277
14,sd,mfvb,gamma,25,0.327663475232727
14,sd,lrvb,gamma,25,0.335034201673464
14,mean,truth,gamma,26,0.0771602266222804
14,mean,mfvb,gamma,26,0.0734862755429984
14,sd,mfvb,gamma,26,0.252626521612794
14,sd,lrvb,gamma,26,0.267903512798456
14,mean,truth,gamma,27,-0.0474653499687315
14,mean,mfvb,gamma,27,0.207119616569107
14,sd,mfvb,gamma,27,0.260465278583353
14,sd,lrvb,gamma,27,0.275381326547038
14,mean,truth,gamma,28,0.221867190738457
14,mean,mfvb,gamma,28,-0.0879297614635703
14,sd,mfvb,gamma,28,0.301104885289689
14,sd,lrvb,gamma,28,0.308064508886614
14,mean,truth,gamma,29,0.276631709869573
14,mean,mfvb,gamma,29,0.388568958646033
14,sd,mfvb,gamma,29,0.372423069760221
14,sd,lrvb,gamma,29,0.382038109427787
14,mean,truth,gamma,30,0.47172874914564
14,mean,mfvb,gamma,30,0.474513698125198
14,sd,mfvb,gamma,30,0.365114405215637
14,sd,lrvb,gamma,30,0.376699857996627
14,cov,lrvb,cov_beta2_beta1,-1,0.000252902810947157
14,cov,mfvb,cov_beta2_beta1,-1,5.89922428189054e-05
14,cov,lrvb,cov_tau_beta1,-1,-6.50896299481393e-05
14,cov,mfvb,cov_tau_beta1,-1,0
14,cov,lrvb,cov_tau_beta2,-1,4.92717943927835e-06
14,cov,mfvb,cov_tau_beta2,-1,0
14,cov,lrvb,cov_log_tau_beta1,-1,-0.000120879535381067
14,cov,mfvb,cov_log_tau_beta1,-1,0
14,cov,lrvb,cov_log_tau_beta2,-1,9.15038481296514e-06
14,cov,mfvb,cov_log_tau_beta2,-1,0
14,cov,lrvb,cov_log_tau_tau,-1,0.0037922026072948
14,cov,mfvb,cov_log_tau_tau,-1,0.00354254546320734
14,cov,lrvb,cov_nu_beta1,-1,0.00656511397052056
14,cov,mfvb,cov_nu_beta1,-1,0
14,cov,lrvb,cov_nu_beta2,-1,9.42621084586829e-05
14,cov,mfvb,cov_nu_beta2,-1,0
14,cov,lrvb,cov_nu_tau,-1,0.000132108714293433
14,cov,mfvb,cov_nu_tau,-1,0
14,cov,lrvb,cov_nu_log_tau,-1,0.000245342307465936
14,cov,mfvb,cov_nu_log_tau,-1,0
14,cov,lrvb,cov_log_nu_beta1,-1,0.00193256402790221
14,cov,mfvb,cov_log_nu_beta1,-1,0
14,cov,lrvb,cov_log_nu_beta2,-1,2.77478137956868e-05
14,cov,mfvb,cov_log_nu_beta2,-1,0
14,cov,lrvb,cov_log_nu_tau,-1,3.88886697416552e-05
14,cov,mfvb,cov_log_nu_tau,-1,0
14,cov,lrvb,cov_log_nu_log_tau,-1,7.22210947228381e-05
14,cov,mfvb,cov_log_nu_log_tau,-1,0
14,cov,lrvb,cov_log_nu_nu,-1,0.302349498917666
14,cov,mfvb,cov_log_nu_nu,-1,0.199829433416342
15,mean,truth,tau,-1,0.612022037546793
15,mean,mfvb,tau,-1,0.59433424453617
15,sd,mfvb,tau,-1,0.0482068728876679
15,sd,lrvb,tau,-1,0.050969919676104
15,mean,truth,nu,-1,0.651396380916241
15,mean,mfvb,nu,-1,0.561413399502604
15,sd,mfvb,nu,-1,0.136162749752137
15,sd,lrvb,nu,-1,0.148793743056807
15,mean,truth,log_tau,-1,-0.490986988054734
15,mean,mfvb,log_tau,-1,-0.523606497184764
15,sd,mfvb,log_tau,-1,0.0812442988841875
15,sd,lrvb,log_tau,-1,0.0858860460396287
15,mean,truth,log_nu,-1,-0.428636942010149
15,mean,mfvb,log_nu,-1,-0.606997763054759
15,sd,mfvb,log_nu,-1,0.246145350155633
15,sd,lrvb,log_nu,-1,0.268341430767749
15,mean,truth,beta,1,0.902470266931908
15,mean,mfvb,beta,1,0.71626720883996
15,sd,mfvb,beta,1,0.078378711711389
15,sd,lrvb,beta,1,0.171939451833431
15,mean,truth,beta,2,0.603893821279455
15,mean,mfvb,beta,2,0.502740555785725
15,sd,mfvb,beta,2,0.0731218942816801
15,sd,lrvb,beta,2,0.0765963805923601
